"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198624",2020.04495478061,2.81410138435384,0.240634293348508,11.6945151299703,1.35961506118865e-31,1.09333445145485e-28
"ENSG00000123562",5008.55293511073,1.00454532355931,0.0890150093829452,11.2851229306478,1.55424145136195e-29,1.1903269172502e-26
"ENSG00000144369",1283.77979687001,-1.30900413721808,0.117148631900415,-11.1738747263462,5.47397375747217e-29,4.00172363370113e-26
"ENSG00000196517",241.91536257078,-2.34568773034067,0.210473662850046,-11.1448040509082,7.59112008236488e-29,5.30817322976845e-26
"ENSG00000135821",19973.4000047829,3.04139431932713,0.276017955970146,11.0188277738572,3.10070623389886e-28,2.07786076499147e-25
"ENSG00000164647",1885.61489540935,1.54719062113167,0.142632015152422,10.8474287450702,2.05114410971758e-27,1.31954202866352e-24
"ENSG00000157150",194.419230565533,2.90878364671797,0.268510811605581,10.8330224370657,2.40096952320939e-27,1.48518434006833e-24
"ENSG00000276600",308.766133363223,-1.76082839668027,0.162985378553781,-10.8035973061181,3.30976813430927e-27,1.97151855200356e-24
"ENSG00000163697",2417.25697073947,0.917524262526061,0.0859611360954204,10.6737102858619,1.35120796929568e-26,7.76124206077943e-24
"ENSG00000116285",3268.63191573428,2.44021983043098,0.22940636035579,10.637106253926,2.00252150179115e-26,1.11057080390714e-23
"ENSG00000181467",614.694820343917,-1.26188921164387,0.118695700126837,-10.6312967554463,2.13128174668079e-26,1.14258014439557e-23
"ENSG00000183044",534.268135899311,1.00628636891543,0.0950895908873339,10.5825081328589,3.59211467733504e-26,1.86361226953482e-23
"ENSG00000162692",501.804184764929,-3.53333473074742,0.33435835594121,-10.5675083872247,4.21545537429194e-26,2.11866152452304e-23
"ENSG00000163884",574.142864572114,4.53724566859663,0.431748522861206,10.5090010233925,7.85208640078212e-26,3.82682138132663e-23
"ENSG00000273259",2004.06797116422,3.36549839921695,0.323466711931181,10.4044659777324,2.36578827409022e-25,1.11908743565274e-22
"ENSG00000110756",990.645486606917,1.49026598111578,0.147018214848881,10.1366077846042,3.80069009637018e-24,1.7464713948549e-21
"ENSG00000119138",1717.46623459215,2.1278755378679,0.211779275958819,10.0476098439475,9.41225857250551e-24,4.20492651726684e-21
"ENSG00000077684",1762.18309743193,1.18958326792682,0.118691652250103,10.0224678431485,1.21432306417919e-23,5.27836698410645e-21
"ENSG00000103502",3348.30312527958,0.839753280171522,0.0839103821903415,10.0077399035871,1.40935370011274e-23,5.96490409445086e-21
"ENSG00000166482",27413.4128904298,-0.9492875689221,0.0953474149852182,-9.95609130115661,2.37205922024083e-23,9.78200729208544e-21
"ENSG00000185950",2275.98209759502,2.16650967707574,0.219971827113505,9.84903251250362,6.92069371739972e-23,2.78263792642349e-20
"ENSG00000165995",513.109573436338,3.00661382913943,0.305925153417679,9.82793927060486,8.53472690507473e-23,3.3479027515687e-20
"ENSG00000103196",3096.15933899728,2.62603420335246,0.267470544930132,9.81803138001018,9.4164406543607e-23,3.60582416771626e-20
"ENSG00000211445",12537.1799334237,3.77018286930709,0.385630163156208,9.77668042989649,1.41784625329007e-22,5.30307471899167e-20
"ENSG00000157510",502.245335458258,1.82248106240125,0.188076126247708,9.6901244127122,3.32123847652435e-22,1.2139881458623e-19
"ENSG00000197043",14235.8891385396,0.954687000916641,0.0993535823447735,9.6089841793899,7.32682279024809e-22,2.56168023772956e-19
"ENSG00000221869",1996.6227385359,1.51593635980908,0.157725271628082,9.61124583372841,7.16764185745057e-22,2.56168023772956e-19
"ENSG00000139289",2896.74376144142,-1.07092614947874,0.112128921986782,-9.55084674411648,1.28640526647005e-21,4.40196934056125e-19
"ENSG00000131389",738.395170724894,-1.96399622611387,0.20586962866772,-9.539999847592,1.42832524761195e-21,4.7857822827798e-19
"ENSG00000158246",70.9156124341666,2.34457248798795,0.246715796123633,9.50313082836839,2.03672776401692e-21,6.68503931197635e-19
"ENSG00000145777",152.344620594276,-2.71541754587151,0.288503128555669,-9.41209046662921,4.86365826041336e-21,1.56444431604456e-18
"ENSG00000181061",2495.79383552303,1.26971866275927,0.13546832842459,9.37280822407189,7.06278770170235e-21,2.22727087463684e-18
"ENSG00000157214",3042.42442776058,1.99782070002371,0.213890144513971,9.34040558326526,9.59657959589099e-21,2.96811133924451e-18
"ENSG00000108821",102624.279264829,-1.27736598509062,0.137384692034579,-9.29773154616899,1.43473949888285e-20,4.27313247417275e-18
"ENSG00000151726",1467.32301351221,1.57907014875435,0.169811394266281,9.29896462824056,1.41819929310962e-20,4.27313247417275e-18
"ENSG00000124766",1291.40790053461,-2.33654878399861,0.251630061493867,-9.28565041127075,1.60722512815064e-20,4.69981849746304e-18
"ENSG00000141401",619.513260387526,2.19485418360676,0.237408094364114,9.2450688738544,2.35089257578714e-20,6.75167951721153e-18
"ENSG00000003402",3368.72335143759,1.16249955008498,0.126122439896517,9.21723010622696,3.04873787380974e-20,8.34612250658125e-18
"ENSG00000112837",2671.19815511368,-1.63666383201906,0.177535574530159,-9.21879367755125,3.00461316320463e-20,8.34612250658125e-18
"ENSG00000157514",2226.72449000203,3.34428297469443,0.362847481250102,9.21677329320993,3.06174984697067e-20,8.34612250658125e-18
"ENSG00000169715",553.702542171806,2.16215512840955,0.235815109493224,9.16885747082154,4.7805882109498e-20,1.2604295114214e-17
"ENSG00000196975",4931.1015623731,1.12894750999332,0.123110301964489,9.17021152558754,4.72091763591232e-20,1.2604295114214e-17
"ENSG00000128923",1481.50742728071,1.05791485275872,0.116142320966586,9.1087800205326,8.33135134576363e-20,2.16117941441801e-17
"ENSG00000143320",1513.74032144022,-1.70763401563628,0.187609511863928,-9.10206523470308,8.86301746871434e-20,2.2626017452275e-17
"ENSG00000177283",147.951649785997,2.4651788992352,0.272263380413465,9.05439025803441,1.37332901502879e-19,3.45113289823562e-17
"ENSG00000164484",814.401987519494,-1.18488989788323,0.130895716018245,-9.05216712912189,1.40158570261912e-19,3.46795428541898e-17
"ENSG00000157613",2823.8992896954,-0.967541096752941,0.107808249887194,-8.97464802336867,2.84259180835013e-19,6.92687940207502e-17
"ENSG00000072958",2239.04534337653,1.10184715546394,0.123239426619797,8.94070335837587,3.86701134154348e-19,9.28255871731997e-17
"ENSG00000019995",2150.37632011757,0.983999268221178,0.111167111344814,8.85153222313248,8.63258413928955e-19,2.04173309870873e-16
"ENSG00000012048",241.117643587367,-1.40352742335579,0.158893365112181,-8.83314053022216,1.01777025343311e-18,2.37228970811084e-16
"ENSG00000154734",29872.9878556811,2.18781090856898,0.248577138462816,8.8013359639517,1.35196948307988e-18,3.10624645662481e-16
"ENSG00000185432",3844.86229573871,2.27103730440435,0.259706998619893,8.74461341616843,2.23780498179811e-18,5.06910105947309e-16
"ENSG00000159884",556.366128273062,1.06266588913802,0.121870817148425,8.71960912384633,2.79163824975809e-18,6.23582194039714e-16
"ENSG00000163513",13345.3548115132,1.4709020397981,0.16875358437875,8.71627139188229,2.87513648441992e-18,6.33435891492131e-16
"ENSG00000139132",1181.85578266924,2.05688309768939,0.236535588526637,8.69587156208316,3.44177591117527e-18,7.48028134857188e-16
"ENSG00000196136",739.309178654879,3.1963074736077,0.370210744612411,8.63375123527019,5.93720463596521e-18,1.27317416213638e-15
"ENSG00000172986",767.400836637411,-1.64194435320164,0.190239803292959,-8.630919107255,6.08609169335673e-18,1.28792911452969e-15
"ENSG00000183160",2936.72405730511,-1.17321055964281,0.136033880240445,-8.62439972725264,6.44297046117989e-18,1.34574407697605e-15
"ENSG00000103485",876.983547374098,-1.12050846314556,0.130413296362057,-8.59198022289671,8.54831054942635e-18,1.76259587905672e-15
"ENSG00000173838",68.6105850526452,3.42349509217423,0.399943746316813,8.55994155103585,1.12924756872722e-17,2.29894793010631e-15
"ENSG00000169738",602.04981640171,1.96040513507749,0.230200228841999,8.51608682119529,1.65035124503371e-17,3.31782488423464e-15
"ENSG00000197321",9110.11696451622,-0.69969819887294,0.0822321278235991,-8.50881787193811,1.75715593343468e-17,3.48893072560863e-15
"ENSG00000146592",694.975972522806,-2.0498113100369,0.241239022545694,-8.4970138263955,1.94530272746537e-17,3.8154028982714e-15
"ENSG00000099860",373.609719689536,1.41592439839579,0.167704259704207,8.44298410125758,3.0933719002106e-17,5.99406027362495e-15
"ENSG00000128311",323.623146252674,1.34158940745348,0.159010398546739,8.43711744461253,3.25259594982277e-17,6.22755960249996e-15
"ENSG00000134253",144.951068185965,-1.98700571939163,0.235867466692689,-8.42424666382877,3.63078666582446e-17,6.86987552311232e-15
"ENSG00000253368",1051.87338068471,1.99298365819332,0.236818150278588,8.41567107862645,3.90652019673043e-17,7.3056470144204e-15
"ENSG00000134243",5569.87422804189,2.21273109333576,0.263715448078885,8.3906009657571,4.83663351848978e-17,8.9411007905599e-15
"ENSG00000162616",1478.62500195149,1.36934250607851,0.163262423330719,8.38737094637295,4.97134439671019e-17,9.0856968104875e-15
"ENSG00000150907",688.476650962791,2.30496442388122,0.276350950394282,8.34071466225328,7.38428824401745e-17,1.33439896436554e-14
"ENSG00000167549",2012.78985108593,2.38044046101997,0.287112193349438,8.29097654561398,1.12322434070791e-16,2.00720189684503e-14
"ENSG00000137076",20054.8384767669,0.638116630872099,0.0770161139830288,8.285495046046,1.17618806797443e-16,2.07875084584975e-14
"ENSG00000132970",1317.16857123589,1.08140845100657,0.130730540411017,8.2720414648836,1.31684486207635e-16,2.302045208345e-14
"ENSG00000133142",3090.51775861329,1.47987220298306,0.179407703343088,8.24865474228295,1.60187498450284e-16,2.77021025545797e-14
"ENSG00000148120",677.473392933758,1.23763748703479,0.150979302547631,8.19739835958208,2.45645351848097e-16,4.15864651976099e-14
"ENSG00000163491",152.333491281033,-2.07305359103875,0.252883641350438,-8.19765794247632,2.45115643046518e-16,4.15864651976099e-14
"ENSG00000183722",3035.76768508864,0.709162956566946,0.0867529407819199,8.17451201279326,2.97065731264725e-16,4.97677932909434e-14
"ENSG00000103064",1735.71982860339,1.37532680433612,0.168769287538619,8.14915334652584,3.66480987701657e-16,6.07640590227397e-14
"ENSG00000162704",2647.51641081926,0.896589539873544,0.110466446873079,8.11639701694838,4.80227870655463e-16,7.82168540473373e-14
"ENSG00000179593",68.3800745222305,8.90550233947416,1.09726597228736,8.1160835789975,4.81469163134141e-16,7.82168540473373e-14
"ENSG00000143891",522.025378125847,-1.13399619834378,0.140282451963776,-8.08366393992457,6.28493715534938e-16,1.01080644269484e-13
"ENSG00000163110",1307.00957672327,1.48535581378263,0.184070106223572,8.06951136312439,7.05800652917098e-16,1.12390018820452e-13
"ENSG00000102804",5382.05257204899,1.15093410882361,0.142663239291309,8.06748896590999,7.17586884809883e-16,1.13146567337229e-13
"ENSG00000127824",250.256189339771,-1.69363993720829,0.210245004365542,-8.05555376841985,7.91197793763425e-16,1.23542078806769e-13
"ENSG00000125503",2642.92992334253,0.679974329904599,0.0848746793235209,8.01150985575696,1.13308652781842e-15,1.75225294489458e-13
"ENSG00000138078",1711.69454421181,-0.721079630640066,0.0901097543810752,-8.00223722273852,1.22178712006516e-15,1.87142878590551e-13
"ENSG00000101342",53.7031368272962,4.13426779244229,0.517090844348377,7.99524462215567,1.29316854703253e-15,1.96207827754002e-13
"ENSG00000112576",646.673183511032,1.08122142303048,0.135302008285757,7.99117054306354,1.33663500410827e-15,2.00907483841806e-13
"ENSG00000104756",1773.42785790779,0.750040278372764,0.0939288834762343,7.98519316544988,1.40302429920715e-15,2.08933701890265e-13
"ENSG00000105516",103.555045793919,-1.6332025615575,0.205103830971802,-7.96280866046837,1.68177420738319e-15,2.48146555755449e-13
"ENSG00000198431",22550.132525209,1.47807414050153,0.186257459651699,7.93565070234249,2.09394561229903e-15,3.0615388438732e-13
"ENSG00000118689",5353.974568445,1.27540191485898,0.160751402189072,7.934001803349,2.12195013490331e-15,3.07453369546396e-13
"ENSG00000130066",4094.02815137334,1.31953749489707,0.166821439920947,7.90987954259578,2.57638061596109e-15,3.66689641119489e-13
"ENSG00000149218",2046.64979798996,1.9736548950328,0.249509172503764,7.91014965593306,2.5707966118103e-15,3.66689641119489e-13
"ENSG00000138316",788.996860846473,-2.41081460770064,0.305191599723837,-7.89934785191386,2.80366435520768e-15,3.95538016007062e-13
"ENSG00000161647",159.566408849098,1.74649175912593,0.222332228404502,7.85532431199507,3.98739049911722e-15,5.57645229541759e-13
"ENSG00000162426",171.56402069617,1.41510822324751,0.180845986294472,7.8249357491589,5.0791625336064e-15,7.04208370930963e-13
"ENSG00000179820",5333.81269432854,1.44810988056992,0.185973784603328,7.78663446387705,6.88176766135579e-15,9.45978370064831e-13
"ENSG00000119139",5612.32457620331,1.9908828429621,0.256147054046059,7.77242139432967,7.69997887945708e-15,1.04948101964668e-12
"ENSG00000136999",446.971397273606,-2.60283138452495,0.336934702746024,-7.72503207093786,1.1182518544984e-14,1.5113314769662e-12
"ENSG00000146250",313.821137829102,-2.69619726269475,0.34973280811736,-7.70930607628319,1.26503687070014e-14,1.69546566595587e-12
"ENSG00000152332",3008.20914259827,0.671891951669753,0.087497337817637,7.67899879502755,1.60336743892238e-14,2.1311535967098e-12
"ENSG00000112773",525.998125166656,-1.2209241529582,0.159116809053697,-7.67313120605743,1.67847640227092e-14,2.21269967030518e-12
"ENSG00000140545",9643.89243351853,1.18720743184528,0.155028139136987,7.65801252891402,1.88832469264874e-14,2.46909967738778e-12
"ENSG00000136478",3731.86033954668,1.50655966469971,0.197423127194147,7.63112045742315,2.32722098861463e-14,3.01844315805557e-12
"ENSG00000049323",20410.0860039713,0.715134067394557,0.0938836017859752,7.61724149681471,2.5915421010794e-14,3.33438172893279e-12
"ENSG00000122966",304.385980392181,-1.63486753393722,0.214733452557758,-7.61347388804025,2.66825253918833e-14,3.40583377680682e-12
"ENSG00000132356",2379.48217418789,0.743612622373501,0.097759279221218,7.6065681774391,2.81469779332345e-14,3.56447122913552e-12
"ENSG00000077254",2760.44083059498,0.807688182504273,0.10691162957172,7.55472707449889,4.19739071805776e-14,5.2739558530096e-12
"ENSG00000168234",600.327691176793,0.857602129254092,0.113596083687212,7.54957478653496,4.36681582295417e-14,5.44430223880403e-12
"ENSG00000113456",1042.060350359,0.795063831694823,0.105730300580709,7.51973490407243,5.48874186359655e-14,6.7904181070941e-12
"ENSG00000157110",3434.9371292854,0.814964467011274,0.108466338652236,7.51352426142277,5.75564702103957e-14,7.06626496483812e-12
"ENSG00000126016",404.398400122558,-2.49800512613264,0.332794446811283,-7.5061502680337,6.08915173158531e-14,7.41907782568838e-12
"ENSG00000170214",201.751000183794,3.6767992014497,0.492270269421775,7.46906614077771,8.07659386246654e-14,9.76660594662026e-12
"ENSG00000169744",723.01402678599,-1.33060601513323,0.178679500182905,-7.44688682121429,9.5568537349208e-14,1.14703640760247e-11
"ENSG00000131871",812.424686783872,0.674894965659889,0.0907997237982385,7.43278654855316,1.0633341917519e-13,1.2667854671071e-11
"ENSG00000147119",456.95140071251,1.57288249129369,0.211880047617476,7.42345732399185,1.14101944635896e-13,1.34933939380817e-11
"ENSG00000148848",1381.85270141484,-1.86991355434207,0.252187565416268,-7.41477301331469,1.21833288252756e-13,1.43025166056137e-11
"ENSG00000020577",3148.94122875977,1.2122308308622,0.16417882387426,7.38360040750816,1.54065380297408e-13,1.79553152994436e-11
"ENSG00000196932",76.8390518792512,-2.0012927495387,0.271111883321669,-7.38179649308919,1.56167776608514e-13,1.80693982100341e-11
"ENSG00000138074",455.640505436127,1.16383966626,0.158001408422496,7.36600817600237,1.75813044295843e-13,2.01971513672146e-11
"ENSG00000146006",70.6309989496603,-4.00377670164842,0.544229404859879,-7.35678128725745,1.88397648154796e-13,2.13380237695322e-11
"ENSG00000174306",3453.200286637,1.10706654811767,0.150468513441285,7.35746318481214,1.87438077041072e-13,2.13380237695322e-11
"ENSG00000042286",599.809958530685,0.713437641124,0.0972297731673991,7.33764584532852,2.17383463097999e-13,2.44487988601756e-11
"ENSG00000164105",538.355706819132,1.20854583724487,0.165276993564141,7.3122448030001,2.62715912165249e-13,2.93420834399562e-11
"ENSG00000067369",2102.96945349668,-0.714245802530665,0.0977645060297484,-7.30577825773834,2.75666463036992e-13,3.05761636208548e-11
"ENSG00000116132",5567.24077353662,-0.758688153702178,0.104311304282367,-7.27330713503912,3.5079150175699e-13,3.86423268682032e-11
"ENSG00000277443",5819.2400512788,-1.230130875227,0.169724134215071,-7.24782530732016,4.23516351544913e-13,4.63361461353526e-11
"ENSG00000087448",1029.52932093845,1.03300404765287,0.142716666889362,7.23814583235529,4.54860209441578e-13,4.94291672192493e-11
"ENSG00000114270",1600.16543561964,1.28744596325467,0.178157141094802,7.22646285937865,4.95736121244e-13,5.35095573017937e-11
"ENSG00000134318",4532.90173037411,0.782466577827201,0.108311293502386,7.22423814290391,5.03918843352173e-13,5.403017838422e-11
"ENSG00000108960",1740.19798309104,1.65434310070975,0.230198797074911,7.18658447277374,6.64321954046651e-13,7.07568873306774e-11
"ENSG00000165802",1607.02123231608,0.973405976902697,0.136293225232151,7.14199825592707,9.1983766147304e-13,9.73272967728349e-11
"ENSG00000233608",4677.10119351861,0.731218228478187,0.102654520076451,7.12309821266143,1.05527566512703e-12,1.10928094916589e-10
"ENSG00000155962",399.773301149283,-1.12228679050796,0.157707436296936,-7.11625790679195,1.10896697958449e-12,1.15815038523749e-10
"ENSG00000172465",451.847687171403,1.01171835579185,0.142930414869443,7.07839795131063,1.45830451829544e-12,1.51315558501584e-10
"ENSG00000170365",440.567510182441,-1.01000993125501,0.142842305916532,-7.07080388246602,1.5403871204628e-12,1.58807987553867e-10
"ENSG00000188215",583.091058388238,0.683817650198266,0.0967307815737256,7.0692869330026,1.55731843456118e-12,1.59530906898392e-10
"ENSG00000143344",1081.29606808733,-1.06616719613536,0.151260971725175,-7.04852801073149,1.80820354865916e-12,1.84059099196742e-10
"ENSG00000125848",184.725551712782,-2.47079665042759,0.351190699500684,-7.03548429369149,1.98570085553794e-12,2.00855514840356e-10
"ENSG00000183508",90.3052529349409,-2.50680827891419,0.356642667783396,-7.02890737806135,2.0815709254782e-12,2.09236907465412e-10
"ENSG00000171793",696.230481492342,1.63272253843744,0.23254891247566,7.02098548239107,2.20308748466924e-12,2.2007612432258e-10
"ENSG00000099204",852.738214777329,1.43267728472704,0.204555786042516,7.00384629760247,2.4902930918853e-12,2.47230764177724e-10
"ENSG00000157152",39.3407229279849,2.76161007495718,0.394498569180282,7.00030441351272,2.55406954444389e-12,2.52006751431233e-10
"ENSG00000084090",3687.6065632505,1.22208526224923,0.174603180337497,6.99921536301351,2.57399940432161e-12,2.52424587925027e-10
"ENSG00000185813",542.652954959198,1.06734861242864,0.15257335591562,6.99564223401455,2.64046550580521e-12,2.57373374120395e-10
"ENSG00000108604",2187.2675915473,1.29453188966148,0.185089308414425,6.99409328799778,2.66979875824406e-12,2.5866490017373e-10
"ENSG00000177674",764.474981069582,1.13597797847334,0.1626604840672,6.98373661548947,2.87430704132266e-12,2.7681125835684e-10
"ENSG00000093167",2143.3476076315,0.693337107595994,0.0994380764112112,6.9725514875087,3.11243691351192e-12,2.97960255238168e-10
"ENSG00000173517",8182.69575723465,1.01731428610773,0.145958469877504,6.96988867423395,3.17191882772942e-12,3.01857813647173e-10
"ENSG00000108830",207.111531735843,-2.14987147170003,0.308779655897371,-6.9624777106902,3.34339509141274e-12,3.16304842677595e-10
"ENSG00000182197",5315.48796069254,-0.800350624708906,0.114965793727069,-6.96164136098566,3.36330835875155e-12,3.16328001952054e-10
"ENSG00000143878",3361.81675955872,1.2144771829723,0.174617856645947,6.95505721064233,3.52418989905151e-12,3.29532245037474e-10
"ENSG00000173221",1867.42208938398,1.05618667150213,0.152013029652075,6.94800093070646,3.70498560935535e-12,3.44435165059319e-10
"ENSG00000071282",4091.27993782563,1.59568942548405,0.2299720704799,6.93862268646016,3.95941055722258e-12,3.65972413746039e-10
"ENSG00000145685",2024.86056126334,-1.17063317932953,0.168795608395495,-6.93521111394489,4.05614968076984e-12,3.72771744661836e-10
"ENSG00000105835",2566.88138382778,0.982053364120341,0.141906136097512,6.92044326712917,4.50232603205061e-12,4.11425622576534e-10
"ENSG00000136997",749.941478614152,0.863800275997746,0.125431865158009,6.88660951433355,5.71377777590133e-12,5.19179028078085e-10
"ENSG00000137801",94530.9109438694,1.86692408731962,0.271591516799442,6.87401473109435,6.24197580334659e-12,5.6398706092822e-10
"ENSG00000137767",2380.7661405682,1.01730793062737,0.148292176879741,6.86015912661642,6.87838853802876e-12,6.18017446129143e-10
"ENSG00000205208",599.124719980782,-1.36453430298971,0.199120967508934,-6.85279064309732,7.24230409285696e-12,6.47099870696769e-10
"ENSG00000163083",425.114876638656,3.66803116890167,0.535332486084289,6.85187479603867,7.28883392343553e-12,6.47659204368031e-10
"ENSG00000165996",290.653293553978,1.06197712577246,0.155519923769225,6.82855996861417,8.57712156336532e-12,7.57944209360464e-10
"ENSG00000196569",18064.3664300771,2.0636520733146,0.302400603115696,6.82423266373268,8.83965197458972e-12,7.76874987471729e-10
"ENSG00000114098",986.026224073992,1.03515676232566,0.151752715979166,6.82133927980428,9.01956403359955e-12,7.88378523654248e-10
"ENSG00000103381",788.647566819423,0.976225344061759,0.143186956424509,6.81783710219752,9.24213509338897e-12,8.03466263280945e-10
"ENSG00000100242",3905.31285956984,1.7021146409216,0.252005580792967,6.75427359809127,1.4355263565675e-11,1.24126722541264e-09
"ENSG00000159840",9428.64662486812,0.7128359939622,0.105562794886831,6.75271997796572,1.45098823434926e-11,1.24792747449408e-09
"ENSG00000114853",2770.85195738263,0.73205266268334,0.108560267741413,6.74328350430259,1.54846640990633e-11,1.32468006758104e-09
"ENSG00000068831",92.8018949080218,1.7361945238312,0.257623331639424,6.73927517660247,1.59178686694765e-11,1.35453482439784e-09
"ENSG00000189184",6553.75163027371,-0.900224374098818,0.133915108853494,-6.72235106110156,1.78815483433224e-11,1.51362601055608e-09
"ENSG00000136877",1049.71923068896,0.685113799516183,0.102061658089058,6.71274416214521,1.90997828531205e-11,1.60828171532323e-09
"ENSG00000106615",2235.48854826141,0.999193833795606,0.149038199884428,6.704280074306,2.02401732611963e-11,1.6954307633324e-09
"ENSG00000163661",9918.01910954256,2.23542097552309,0.333611404118385,6.70067314224615,2.07461621939255e-11,1.728811018471e-09
"ENSG00000107562",27826.6530130906,-1.88342092752374,0.281166814151164,-6.69858899674822,2.10441547213036e-11,1.7446038164058e-09
"ENSG00000132530",554.070436661569,-0.942293892812444,0.141130855812444,-6.67673902626019,2.44317445932878e-11,2.01505511945563e-09
"ENSG00000137672",647.502996763746,1.80038920941692,0.269924258360393,6.66997927623502,2.55839548933975e-11,2.09932013546179e-09
"ENSG00000127954",524.073300326567,4.94729814426576,0.742089798283722,6.66671089631967,2.61599680136665e-11,2.13568916529847e-09
"ENSG00000124151",1617.04029497027,1.35122339410721,0.203027736493645,6.65536353526507,2.82600659273159e-11,2.2954880823688e-09
"ENSG00000185022",640.369910766327,1.27087587895066,0.191120524854752,6.64960437878928,2.93881874520801e-11,2.375126727597e-09
"ENSG00000158079",310.647032326585,0.965064301967002,0.145472226399832,6.63401066891293,3.26686200005074e-11,2.6270470773408e-09
"ENSG00000099337",903.309496314424,2.39562094609217,0.361513452357921,6.62664398922659,3.43404493847588e-11,2.74774849480137e-09
"ENSG00000163378",1766.41416177331,1.28849167425478,0.194585269167912,6.62173287713219,3.55012173084037e-11,2.82656474243097e-09
"ENSG00000164291",491.680275628707,0.77437351517629,0.117037961624837,6.61643029685131,3.67976256939533e-11,2.91535080805838e-09
"ENSG00000128342",154.276285688438,-2.33091695532018,0.352912616100941,-6.60479917400711,3.98056578083014e-11,3.138207816328e-09
"ENSG00000141298",2097.02267358758,1.17251716713915,0.177716195041553,6.59769452561708,4.17600579519842e-11,3.27622932703299e-09
"ENSG00000172349",898.126751874125,1.03315594450772,0.156693756910698,6.59347229192116,4.2965697417885e-11,3.35445296879536e-09
"ENSG00000093144",1547.1070655263,0.792990084256576,0.120286714907806,6.59249930355456,4.32483214259269e-11,3.36020653861441e-09
"ENSG00000070669",426.90709695752,-1.02041292376018,0.154989519873629,-6.58375433766216,4.58714830102247e-11,3.52990938398777e-09
"ENSG00000091527",4909.37066465247,0.730988663515998,0.111021528722204,6.58420643211518,4.5732136025504e-11,3.52990938398777e-09
"ENSG00000168994",1583.10992122693,1.42490680745878,0.216687295449185,6.57586687075956,4.83705197478586e-11,3.704490805261e-09
"ENSG00000126861",312.242217393456,-1.69456528094941,0.258202681586228,-6.5629267308113,5.27617768127349e-11,4.02164766103894e-09
"ENSG00000188312",133.729682034954,-1.7463769618818,0.266801735887105,-6.54559819888413,5.92577049813448e-11,4.49547957176872e-09
"ENSG00000120690",1426.8218637027,0.845917227727816,0.129488696434426,6.53274958371517,6.4573061930434e-11,4.87572091562052e-09
"ENSG00000023909",1934.52231292628,1.25685052833271,0.192556484010618,6.52717842658263,6.70201925354932e-11,5.03684932966513e-09
"ENSG00000174437",10623.8825067878,1.35360005145873,0.207579924721846,6.52086204035641,6.99044596003804e-11,5.22917871512985e-09
"ENSG00000049246",241.503165248797,-1.93009953891717,0.29723932111504,-6.49341928139502,8.39097334895373e-11,6.24777890607513e-09
"ENSG00000136859",6504.12083691592,-0.895177135820593,0.138054509147299,-6.48422960865023,8.918631319077e-11,6.61006209699149e-09
